,files,emotion
5122,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231300.543_face.png,7
5123,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231257.933_face.png,7
5124,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231237.788_face.png,7
5125,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231309.400_face.png,7
5126,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000424.317_face.png,7
5127,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231223.462_face.png,7
5128,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000247.439_face.png,7
5129,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231300.801_face.png,7
5130,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231426.195_face.png,7
5131,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001050.259_face.png,7
5132,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001318.551_face.png,7
5133,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000257.174_face.png,7
5134,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000532.711_face.png,7
5135,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000140.428_face.png,7
5136,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/Z (6)_face.png,7
5137,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001134.346_face.png,7
5138,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001125.879_face.png,7
5139,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000240.769_face.png,7
5140,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001348.440_face.png,7
5141,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000307.581_face.png,7
5142,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001249.835_face.png,7
5143,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000219.520_face.png,7
5144,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231304.291_face.png,7
5145,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000258.682_face.png,7
5146,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001225.460_face.png,7
5147,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000948.440_face.png,7
5148,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001004.396_face.png,7
5149,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/2Q__ (3)_face.png,7
5150,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231251.194_face.png,7
5151,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231224.822_face.png,7
5152,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001304.913_face.png,7
5153,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231308.250_face.png,7
5154,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/9k_ (4)_face.png,7
5155,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231432.438_face.png,7
5156,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images (24)_face.png,7
5157,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231217.714_face.png,7
5158,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231253.028_face.png,7
5159,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000318.008_face.png,7
5160,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001011.022_face.png,7
5161,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T183543.044_face.png,7
5162,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231303.335_face.png,7
5163,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000449.254_face.png,7
5164,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231435.125_face.png,7
5165,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000220.903_face.png,7
5166,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231221.945_face.png,7
5167,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000418.730_face.png,7
5168,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001124.953_face.png,7
5169,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231411.167_face.png,7
5170,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231358.337_face.png,7
5171,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001025.124_face.png,7
5172,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images (55)_face.png,7
5173,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231337.592_face.png,7
5174,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231231.940_face.png,7
5175,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231245.004_face.png,7
5176,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231251.407_face.png,7
5177,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231334.932_face.png,7
5178,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231259.743_face.png,7
5179,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231238.943_face.png,7
5180,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000209.480_face.png,7
5181,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/453048985_18d7c41e89_b_face.png,7
5182,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231411.881_face.png,7
5183,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001126.318_face.png,7
5184,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001007.030_face.png,7
5185,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000122.820_face.png,7
5186,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T183440.325_face.png,7
5187,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231421.026_face.png,7
5188,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000959.967_face.png,7
5189,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231256.471_face.png,7
5190,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231338.633_face.png,7
5191,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231441.710_face.png,7
5192,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000430.527_face.png,7
5193,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images (58)_face.png,7
5194,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231242.774_face.png,7
5195,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001333.228_face.png,7
5196,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images (22)_face.png,7
5197,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001052.519_face.png,7
5198,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images (5)_face.png,7
5199,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001026.017_face.png,7
5200,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231419.997_face.png,7
5201,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231238.688_face.png,7
5202,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001235.700_face.png,7
5203,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001312.658_face.png,7
5204,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001048.930_face.png,7
5205,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231305.684_face.png,7
5206,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000251.140_face.png,7
5207,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001040.262_face.png,7
5208,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/2Q__ (5)_face.png,7
5209,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000503.630_face.png,7
5210,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001323.809_face.png,7
5211,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001128.040_face.png,7
5212,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231241.554_face.png,7
5213,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231221.519_face.png,7
5214,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000239.472_face.png,7
5215,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000158.279_face.png,7
5216,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001331.896_face.png,7
5217,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000314.251_face.png,7
5218,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000147.152_face.png,7
5219,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001225.878_face.png,7
5220,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231310.689_face.png,7
5221,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231411.002_face.png,7
5222,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T181646.533_face.png,7
5223,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/9k_ (8)_face.png,7
5224,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231352.320_face.png,7
5225,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001015.422_face.png,7
5226,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001252.518_face.png,7
5227,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001119.819_face.png,7
5228,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000232.413_face.png,7
5229,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231410.477_face.png,7
5230,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001257.842_face.png,7
5231,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000133.733_face.png,7
5232,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/364961330_35f505a386_b_face.png,7
5233,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231307.070_face.png,7
5234,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231247.539_face.png,7
5235,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/Z (7)_face.png,7
5236,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231234.820_face.png,7
5237,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231229.436_face.png,7
5238,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000250.242_face.png,7
5239,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001022.666_face.png,7
5240,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000236.985_face.png,7
5241,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images (28)_face.png,7
5242,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001306.698_face.png,7
5243,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001000.423_face.png,7
5244,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001241.445_face.png,7
5245,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/2Q__ (2)_face.png,7
5246,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231239.171_face.png,7
5247,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231220.802_face.png,7
5248,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231231.506_face.png,7
5249,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000545.242_face.png,7
5250,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/6247018181_17c34048da_b_face.png,7
5251,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/9k_ (5)_face.png,7
5252,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T202939.209_face.png,7
5253,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231340.426_face.png,7
5254,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000154.107_face.png,7
5255,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231312.386_face.png,7
5256,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T005329.884_face.png,7
5257,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231349.703_face.png,7
5258,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231429.861_face.png,7
5259,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001121.567_face.png,7
5260,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231249.546_face.png,7
5261,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231436.172_face.png,7
5262,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000352.087_face.png,7
5263,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001017.728_face.png,7
5264,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231351.955_face.png,7
5265,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001038.914_face.png,7
5266,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000309.893_face.png,7
5267,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231438.580_face.png,7
5268,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000617.963_face.png,7
5269,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000954.047_face.png,7
5270,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000139.006_face.png,7
5271,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images (40)_face.png,7
5272,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000254.388_face.png,7
5273,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000247.875_face.png,7
5274,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/Z (1)_face.png,7
5275,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000955.880_face.png,7
5276,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231232.645_face.png,7
5277,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000153.547_face.png,7
5278,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images (54)_face.png,7
5279,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231433.868_face.png,7
5280,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000226.481_face.png,7
5281,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000237.985_face.png,7
5282,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T001130.689_face.png,7
5283,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231249.195_face.png,7
5284,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231302.820_face.png,7
5285,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-06T000144.365_face.png,7
5286,/content/drive/MyDrive/HackUPC/data/Natrural_human_face/disgust/images - 2020-11-05T231339.079_face.png,7
